id_reseller,zone,cluster
499965399,1050,B
499965418,1050,D
499965424,1050,B
499965459,1050,B
499965470,1050,B
499965472,1050,B
499965488,1050,B
499965497,1050,B
499965499,1050,A
499965520,1050,B
499965532,1050,C
499965560,1050,A
499965566,1050,A
499965577,1050,A
499965583,1050,B
499965595,1050,A
499965623,1050,B
499965632,1050,A
499965685,1050,C
499965717,1050,C
499965728,1050,B
499965740,1050,B
499965749,1050,B
499965755,1050,B
499965765,1050,B
499965773,1050,B
499965777,1050,B
499965820,1050,B
499965872,1050,D
499965884,1050,A
499965888,1050,B
499965971,1050,A
499965990,1050,B
499966000,1050,B
499966042,1050,A
499966048,1050,B
499966067,1050,A
499966068,1050,B
499966076,1050,A
499966090,1050,A
499966086,1050,B
499966124,1050,B
499966149,1050,B
499966200,1050,B
499966208,1050,A
499966228,1050,C
499966298,1050,C
499966306,1050,A
499966308,1050,B
499966328,1050,B
499966356,1050,C
499966362,1050,B
499966429,1050,B
499966434,1050,B
499966463,1050,B
499966477,1050,C
499966484,1050,B
499966495,1050,A
499966529,1050,C
499966530,1050,C
499966557,1050,B
499966609,1050,A
499966622,1050,C
499966652,1050,B
499966713,1050,B
499966757,1050,B
499966796,1050,B
499966806,1050,A
499966812,1050,A
499966860,1050,C
499966863,1050,B
499966897,1050,B
499966922,1050,B
499966931,1050,B
499966947,1050,B
499966948,1050,A
499966963,1050,C
499967071,1050,B
499967086,1050,A
499967088,1050,B
499967090,1050,B
499967111,1050,C
499967193,1050,B
499967206,1050,C
499967240,1050,A
499967250,1050,C
499967275,1050,B
499967311,1050,A
499967341,1050,B
499967460,1050,C
499967463,1050,B
499967487,1050,B
499967506,1050,B
499967587,1050,A
499967636,1050,B
499967640,1050,B
499967745,1050,A
499967832,1050,A
499967833,1050,A
499967834,1050,A
499967835,1050,A
499967855,1050,D
499967881,1050,A
499967929,1050,A
499968015,1050,B
499968024,1050,B
499968035,1050,B
499968058,1050,C
499968075,1050,A
499968107,1050,C
499968127,1050,B
499968161,1050,A
499968217,1050,B
499968241,1050,C
499968258,1050,B
499968293,1050,B
499968317,1050,B
499968331,1050,A
499968357,1050,B
499968406,1050,B
499968434,1050,C
499968435,1050,C
499968487,1050,A
499968542,1050,B
499968544,1050,C
499968606,1050,B
499968757,1050,A
499968817,1050,B
499968833,1050,A
499968857,1050,C
499968862,1050,A
499968871,1050,B
499968881,1050,B
499968882,1050,B
499968932,1050,B
499968942,1050,B
499968992,1050,A
499969020,1050,C
499969072,1050,C
499969126,1050,B
499969178,1050,B
499969191,1050,B
499969193,1050,B
499969229,1050,C
499969239,1050,C
499969273,1050,B
499969300,1050,A
499969304,1050,B
499969363,1050,A
499969376,1050,B
499969393,1050,C
499969456,1050,B
499969474,1050,B
499969480,1050,C
499969494,1050,B
499969523,1050,B
499969593,1050,B
499969627,1050,C
499969746,1050,B
499969760,1050,A
499969779,1050,A
499969817,1050,B
499969856,1050,B
499969873,1050,A
499969894,1050,B
499969906,1050,A
499969912,1050,B
499969913,1050,B
499969932,1050,B
499969935,1050,B
499969972,1050,B
499969995,1050,B
499970029,1050,B
499970195,1050,B
499970226,1050,A
499970251,1050,A
499970264,1050,C
499970280,1050,B
499970291,1050,C
499970356,1050,B
499970367,1050,A
499970382,1050,A
499970427,1050,B
499970443,1050,A
499970447,1050,B
499970464,1050,A
499970538,1050,C
499970546,1050,B
499970555,1050,B
499970600,1050,A
499970620,1050,A
499970638,1050,B
499970673,1050,B
499970681,1050,C
499970762,1050,B
499970772,1050,C
499970775,1050,B
499970793,1050,A
499970796,1050,B
499970817,1050,A
499970827,1050,B
499970860,1050,A
499970863,1050,A
499970967,1050,A
499970978,1050,A
499970999,1050,B
499971000,1050,B
499971012,1050,A
499971018,1050,B
499971020,1050,A
499971048,1050,B
499971057,1050,C
499971075,1050,A
499971165,1050,B
499971182,1050,B
499971184,1050,C
499971190,1050,B
499971228,1050,B
499971254,1050,B
499971264,1050,D
499971276,1050,B
499971314,1050,A
499971343,1050,A
499971347,1050,B
499971354,1050,B
499971364,1050,A
499971371,1050,A
499971443,1050,B
499971458,1050,B
499971466,1050,B
499971519,1050,A
499971531,1050,B
499971545,1050,A
499971581,1050,B
499971596,1050,A
499971605,1050,B
499971631,1050,B
499971633,1050,C
499971637,1050,B
499971650,1050,B
499971663,1050,B
499971682,1050,A
499971715,1050,B
499971751,1050,B
499971754,1050,A
499971762,1050,A
499971775,1050,A
499971780,1050,B
499971817,1050,A
499971837,1050,B
499971857,1050,D
499971863,1050,A
499971876,1050,B
499971880,1050,A
499971887,1050,B
499971901,1050,C
499971908,1050,A
499971913,1050,B
499971952,1050,A
499971959,1050,B
499971962,1050,A
499971992,1050,A
499972006,1050,B
499972014,1050,A
499972052,1050,B
499972080,1050,B
499972100,1050,C
499972112,1050,B
499972134,1050,A
499972232,1050,A
499972291,1050,B
499972294,1050,B
499972311,1050,B
499972323,1050,B
499972343,1050,D
499972378,1050,B
499972382,1050,B
499972390,1050,D
499972418,1050,C
499972426,1050,A
499972431,1050,B
499972440,1050,B
499972475,1050,C
499972476,1050,B
499972501,1050,B
499972505,1050,B
499972506,1050,B
499972522,1050,B
499972536,1050,B
499972543,1050,B
499972587,1050,B
499972594,1050,B
499972597,1050,B
499972603,1050,B
499972632,1050,A
499972661,1050,B
499972662,1050,B
499972726,1050,A
499972752,1050,B
499972769,1050,B
499972775,1050,D
499972791,1050,B
499972802,1050,B
499972820,1050,A
499972822,1050,A
499972837,1050,B
499972856,1050,B
499972873,1050,A
499972914,1050,B
499972924,1050,A
499972926,1050,B
499972934,1050,C
499972941,1050,D
499972946,1050,C
499972947,1050,B
499972964,1050,A
499972972,1050,B
499973011,1050,B
499973012,1050,B
499973020,1050,D
499973031,1050,A
499973058,1050,B
499973060,1050,B
499973062,1050,A
499973089,1050,A
499973090,1050,A
499973098,1050,D
499973134,1050,B
499973160,1050,B
499973184,1059,A
499973224,1050,B
499973252,1050,A
499973261,1050,D
499973269,1050,B
499973278,1050,B
499973299,1050,B
499973325,1050,A
499973343,1050,B
499973345,1050,B
499973393,1050,B
499973400,1050,B
499973404,1050,B
499973431,1050,B
499973434,1050,B
499973525,1050,B
499973538,1050,B
499973600,1050,D
499973601,1050,B
499973604,1050,C
499973619,1050,B
499973620,1050,B
499973660,1050,A
499973683,1050,C
499973701,1050,B
499973702,1050,B
499973708,1050,E
499973782,1050,B
499994221,1050,A
499993569,1050,A
499973806,1050,B
499973822,1050,B
499973824,1050,B
499973840,1050,A
499994241,1050,B
499993761,1050,B
499993697,1050,A
499993932,1050,B
499994250,1050,B
499973852,1050,B
499973871,1050,C
499973875,1050,B
499973893,1050,A
499973915,1050,B
499973923,1050,B
499973931,1050,A
499994230,1050,A
499993784,1050,B
499993727,1050,C
499994945,1050,C
499994486,1050,A
499994979,1050,B
499994981,1050,A
499994995,1050,C
499994998,1050,A
499995477,1050,B
499995753,1050,D
499995755,1050,A
499995772,1050,A
499996238,1050,A
499996411,1050,B
499996422,1050,C
499997384,1050,B
499997717,1050,A
499997996,1050,B
499998599,1050,B
499998687,1050,A
499998975,1050,A
499999233,1050,A
499999289,1050,B
499999359,1050,B
499999373,1050,A
499999374,1050,A
499999377,1050,A
499999422,1050,B
499999471,1050,C
499999472,1050,B
499999655,1050,B
499999709,1050,B
499999984,1050,B
499999988,1050,C
499999922,1050,A
500000072,1050,A
500000148,1050,A
500000149,1050,C
500000284,1050,B
500000487,1050,B
500000489,1050,B
500000764,1050,B
500000912,1050,B
500001041,1050,B
500001107,1050,A
500001108,1050,A
500001165,1050,B
500001167,1050,A
500001239,1050,B
500001478,1050,B
500001484,1050,A
500001702,1050,B
500001703,1050,B
500001732,1050,A
500001733,1050,B
500001879,1050,A
500001881,1050,B
500002231,1050,A
500002386,1050,B
500002390,1050,B
500002462,1050,B
500027120,1050,B
500027124,1050,B
500027260,1050,A
500027263,1050,C
500027576,1050,A
500028145,1050,B
500028159,1050,C
500028165,1050,B
500029099,1050,B
500029054,1050,B
500029170,1050,B
500029315,1050,B
500029568,1050,D
500030043,1050,C
500030109,1050,C
500030139,1050,B
500030333,1050,A
500030507,1050,A
500030645,1050,B
500030940,1050,B
500031267,1050,A
500136198,1050,B
500136200,1050,B
500136275,1050,B
500142405,1050,A
500161728,1050,C
500161797,1050,A
500161900,1050,A
500163086,1050,B
500163087,1050,B
500163287,1050,C
500163832,1050,A
500166742,1050,B
500167338,1050,A
500167363,1050,B
500168143,1050,A
500168239,1050,B
500168401,1050,B
500169750,1050,B
500170361,1050,A
500170999,1050,A
500171001,1050,B
500171129,1050,B
500171173,1050,C
500171720,1050,A
500171777,1050,B
500171994,1050,A
500172401,1050,B
500172481,1050,A
500172568,1050,A
500172870,1050,A
500173869,1050,B
500174324,1050,A
500174987,1050,B
500175073,1050,A
500175217,1050,B
500175550,1050,C
500176363,1050,B
500176530,1050,A
500176531,1050,B
500176533,1050,B
500177059,1050,A
500177233,1050,B
500177716,1050,C
500178495,1050,B
500179430,1050,B
500181179,1050,B
500181439,1050,B
500181630,1050,A
500183059,1050,B
500183422,1050,A
500183423,1050,B
500183557,1050,B
500183565,1050,B
500183662,1050,A
500184387,1050,A
500184664,1050,A
500185172,1050,B
500185418,1050,B
500185742,1050,B
500185744,1050,C
500185964,1050,B
500186055,1050,C
500186333,1050,A
500186334,1050,B
500294559,1050,A
500294709,1050,A
500299680,1050,B
500299681,1050,A
500302456,1050,A
500304181,1050,B
500305477,1050,B
500305802,1050,A
500306037,1050,B
500306812,1050,B
500307093,1050,A
500308072,1050,A
500308570,1050,B
500308739,1050,A
500309095,1050,B
500309366,1050,B
500309805,1050,B
500309809,1050,B
500309988,1050,A
500310264,1050,A
500310267,1050,A
500310808,1050,A
500311321,1050,C
500311322,1050,A
500311474,1050,A
500311695,1050,A
500312277,1050,B
500313310,1050,B
500315567,1050,B
500316025,1050,A
500316262,1050,B
500316764,1050,B
500317135,1050,A
500317705,1050,B
500318053,1050,E
500318328,1050,B
500318331,1050,B
500318896,1050,B
500319537,1050,B
500319541,1050,B
500319543,1050,A
500320345,1050,B
500320493,1050,B
500326276,1050,A
500326280,1050,B
500326611,1050,B
500327192,1050,B
500327510,1050,B
500328936,1050,B
500328938,1050,B
500329131,1050,B
500329679,1050,C
500330197,1050,B
500331327,1050,B
500331884,1050,B
500332876,1050,A
500333160,1050,B
500333497,1050,A
500333498,1050,A
500333499,1050,A
500353022,1050,B
500357587,1050,C
500357588,1050,B
500363274,1050,B
500363795,1050,D
500363797,1050,D
500363798,1050,A
500365023,1050,B
500375512,1050,B
500375945,1050,C
500376502,1050,A
500377187,1050,B
500377455,1050,A
500377458,1050,A
500377459,1050,B
500377462,1050,D
500378190,1050,A
500378407,1050,E
500378852,1050,B
500378858,1050,B
500379414,1050,C
500379945,1050,A
500380123,1050,B
500380600,1050,E
500380834,1050,B
500381051,1050,A
500381397,1050,A
500381400,1050,A
500381555,1050,C
500381840,1050,B
500381781,1050,C
500382309,1050,A
500383929,1050,C
500383934,1050,B
500386444,1050,C
500386895,1050,B
500387107,1050,B
500387323,1050,B
500387711,1050,B
500387713,1050,A
500387716,1050,B
500388487,1050,C
499973978,1050,C
499973996,1050,B
499974006,1050,B
499974071,1050,B
499974079,1050,B
499974118,1050,C
499974124,1050,A
499974160,1050,B
499974168,1050,A
499974176,1050,A
500389473,1050,B
500389475,1050,A
499974179,1050,B
500390278,1050,C
500390283,1050,A
500390719,1050,B
500391560,1050,A
500391853,1050,B
500391856,1050,B
500391866,1050,B
500392131,1050,D
500392476,1050,A
500393783,1050,C
500394534,1050,A
500394538,1050,B
500394970,1050,B
500395156,1050,A
500395920,1050,C
500396138,1050,B
500396803,1050,A
500397137,1050,A
500397139,1050,B
500397902,1050,B
500522777,1050,A
500543615,1050,B
500543818,1050,A
500544167,1050,B
500544168,1050,D
500545540,1050,B
500545541,1050,A
500546445,1050,B
500546446,1050,A
500546568,1050,B
500546447,1050,B
500547000,1050,A
500548311,1050,A
500548313,1050,B
500550536,1050,B
499974190,1050,A
500551167,1050,C
500551175,1050,B
500553331,1050,C
500553764,1050,A
500554980,1050,A
500555192,1050,B
500555193,1050,C
500555709,1050,B
500555715,1050,B
500556140,1050,B
500556266,1050,A
500556377,1050,B
500556771,1050,B
500556772,1050,B
500557061,1050,B
500557724,1050,B
500557920,1050,A
500557921,1050,A
500558990,1050,A
500559581,1050,A
500560305,1050,A
500560673,1050,A
500561411,1050,B
500562303,1050,A
500562820,1050,A
500563921,1050,B
500563922,1050,B
500564241,1050,A
500565073,1050,A
500565758,1050,A
500566474,1050,B
500566475,1050,B
500567304,1050,B
500571615,1050,B
500574356,1050,B
500576840,1050,A
500576845,1050,E
500581045,1050,A
500585830,1050,A
500586049,1050,B
500588709,1050,C
500590077,1050,B
500590279,1050,A
500590282,1050,D
500590481,1050,B
500590656,1050,B
500593009,1050,B
500593415,1050,A
500593419,1050,B
500593649,1050,B
500595370,1050,B
500595374,1050,B
500595540,1050,B
500595547,1050,B
500595548,1050,B
500595762,1050,B
500595769,1050,D
500595774,1050,B
500595775,1050,B
500596531,1050,B
500596534,1050,B
500596707,1050,C
500597624,1050,B
500597789,1050,A
500598075,1050,B
500599281,1050,A
500599582,1050,B
500605283,1050,B
500605284,1050,B
500605287,1050,B
500605288,1050,B
500605716,1050,B
500605922,1050,A
500605923,1050,A
500606290,1050,B
500606293,1050,B
500607760,1050,A
500608376,1050,B
500608629,1050,B
500608836,1050,B
500608837,1050,B
500609787,1050,A
500610437,1050,B
500610439,1050,A
500610685,1050,A
500611590,1050,B
500611938,1050,A
499974218,1050,A
500618015,1050,A
500618999,1050,B
500619540,1050,B
500620293,1050,A
500620620,1050,A
500623710,1050,C
500623916,1050,C
500624084,1050,B
500624577,1050,B
500624885,1050,B
500624887,1050,B
500626421,1050,B
500626418,1050,A
500626757,1050,A
500629245,1050,A
500629246,1050,A
500627921,1050,A
500627922,1050,B
500628281,1050,D
500628485,1050,B
500628959,1050,B
500629056,1050,B
500629058,1050,A
500629059,1050,C
500629626,1050,B
500629855,1050,A
500630410,1050,B
500631057,1050,B
500631238,1050,B
500631441,1050,B
500631671,1050,B
500631861,1050,A
500633194,1050,D
500633426,1050,A
500633196,1050,B
500633593,1050,B
500635477,1050,A
500635968,1050,B
500635971,1050,A
500637682,1050,A
500637131,1050,A
500637315,1050,B
500637931,1050,B
500637683,1050,A
500638314,1050,B
500638473,1050,A
500639136,1050,C
500639137,1050,B
500639692,1050,C
500640262,1050,A
500640263,1050,B
500640408,1050,B
500641004,1050,B
500641005,1050,B
500641433,1050,C
500641596,1050,C
500641598,1050,A
500642637,1050,B
500642024,1050,B
500642025,1050,B
500642190,1050,B
500647206,1050,A
500642890,1050,A
500643079,1050,B
500643252,1050,C
500643255,1050,B
500643548,1050,B
500643768,1050,B
500644086,1050,A
500644087,1050,A
500644406,1050,A
500646070,1050,B
500647610,1050,B
500647612,1050,C
500647807,1050,B
500648984,1050,B
500648987,1050,A
500649124,1050,A
500649321,1050,A
500649322,1050,A
500649458,1050,C
500649955,1050,A
500649958,1050,B
500652191,1050,A
500652402,1050,B
500652403,1050,A
500652939,1050,A
500653077,1050,A
500653080,1050,B
500653232,1050,B
500653777,1050,B
500654694,1050,B
500655228,1050,B
500655229,1050,B
500655622,1050,B
500655786,1050,B
500655791,1050,B
500656000,1050,B
500656002,1050,B
500656457,1050,B
499974235,1059,B
499974247,1059,B
499974250,1059,A
499974285,1050,A
499974301,1050,B
499974325,1050,B
499974340,1050,A
499974352,1050,B
499974354,1050,A
499974355,1050,A
499974372,1050,B
499974412,1050,B
499974414,1059,B
499974420,1059,B
499974423,1059,B
499974429,1059,C
499974445,1059,B
499974452,1059,B
499974549,1059,D
499974561,1050,B
499974571,1059,B
499974602,1059,A
499974610,1050,A
499974612,1050,A
499974613,1050,A
499974624,1050,B
499974638,1050,C
499974656,1050,A
499974714,1059,C
499974736,1059,B
499974756,1059,A
499974760,1059,D
499974809,1059,A
499974821,1059,D
499974885,1059,B
499974904,1050,A
499974938,1059,C
499974949,1059,C
499974951,1059,A
499974978,1059,A
499974994,1059,B
499975033,1059,A
499975076,1059,C
499975147,1059,C
499975179,1059,A
499975207,1059,E
499975219,1059,A
499975230,1059,B
499975266,1012,A
499975306,1059,A
499975307,1059,B
499975308,1059,A
499975345,1012,A
499975352,1059,D
499975367,1059,A
499975371,1059,B
499975380,1059,B
499975395,1059,B
499975407,1012,A
499975417,1012,B
499975519,1012,D
499975591,1051,A
499975592,1051,A
499975665,1059,B
499975668,1059,B
499975700,1059,B
499975705,1059,B
499975730,1059,B
499975818,1059,D
499975896,1050,B
499975915,1059,A
499975923,1059,B
499975962,1055,B
499975989,1059,A
499976042,1055,B
499976056,1059,A
499976076,1059,A
499976108,1059,C
499976130,1059,B
499976236,1059,B
499976249,1059,B
499976273,1059,B
499976282,1059,A
499976351,1059,A
499976387,1059,A
499976451,1059,C
499976488,1059,C
499976551,1059,B
499976614,1059,A
499976622,1059,A
499976717,1059,B
499976722,1059,C
499976728,1059,B
499976732,1059,C
499976735,1059,A
499976759,1059,A
499976765,1059,C
499976773,1059,B
499976884,1059,B
499976911,1059,B
499976928,1059,B
499976965,1059,B
499996423,1059,B
499999842,1059,C
500001243,1059,A
500002278,1050,B
500027722,1050,A
500029839,1059,C
500029841,1059,C
500030898,1059,A
500030900,1059,B
500136207,1059,B
500170445,1059,B
500171004,1059,B
500176539,1059,B
500177462,1059,C
500185974,1059,C
500186335,1059,B
500186578,1059,B
500294841,1059,B
500304182,1059,A
500328239,1059,A
500328694,1059,A
500363431,1059,D
500363544,1059,A
500386809,1059,D
500397487,1059,A
500548023,1059,D
500555903,1059,B
500568442,1059,A
500590078,1059,B
500605720,1059,C
500621919,1059,B
500628738,1059,B
500629858,1059,B
500631242,1059,B
500636591,1059,B
500640266,1059,A
500642028,1059,C
500643552,1059,B
500646803,1059,A
500650877,1059,B
500658587,1059,B
500662420,1059,B
500726602,1059,B
500736056,1059,A
500740522,1059,B
500742138,1059,B
500743122,1059,B
500758183,1059,B
500754046,1059,B
500761862,1059,B
500765158,1059,A
500776856,1059,B
500795618,1059,C
500656982,1050,C
500657145,1050,C
500657349,1050,B
500658154,1050,B
500658589,1050,B
500659455,1050,B
500659461,1050,C
500659625,1050,B
500659630,1050,B
500659785,1050,C
500659791,1050,B
500659792,1050,B
500660190,1050,A
500660374,1050,A
500660528,1050,A
500660767,1050,B
500661076,1050,B
500661587,1050,B
500662110,1050,B
500663245,1050,A
500662262,1050,B
500662265,1050,B
500662592,1050,A
500662593,1050,B
500662721,1050,B
500662888,1050,A
500663248,1050,B
500663646,1050,A
500663651,1050,B
500663653,1050,A
500663786,1059,B
500663789,1050,B
500663972,1050,B
500664322,1050,C
500664481,1050,A
500665032,1050,B
500665617,1050,B
500665816,1050,B
500665962,1050,B
500666274,1050,B
500667387,1050,B
500667595,1050,A
500667597,1050,B
500667811,1050,B
500668173,1050,A
500668360,1050,B
500668560,1050,B
500669025,1050,B
500669028,1050,B
500669420,1050,A
500669790,1050,B
500734411,1050,B
500734413,1050,C
500734631,1050,B
500734772,1050,B
500735114,1050,B
500735118,1050,B
500735277,1050,C
500735278,1050,B
500735655,1050,B
500735656,1050,B
500735658,1050,B
500736061,1050,B
500736062,1050,C
500736386,1050,B
500740043,1050,B
500736548,1050,B
500736711,1050,A
500736906,1050,B
500737059,1050,C
500737061,1050,B
500737267,1050,E
500737542,1050,C
500737739,1050,B
500737740,1050,A
500737874,1050,C
500738083,1050,B
500738086,1050,A
500738643,1050,B
500738644,1050,C
500738787,1050,A
500739208,1050,A
500739210,1050,C
500739535,1050,A
500739539,1050,C
500739720,1050,B
500739722,1050,B
500740186,1050,B
500740413,1050,A
500740866,1050,B
500741965,1050,B
500742141,1050,B
500742732,1050,A
500743123,1050,B
500744589,1050,B
500744592,1050,B
500745521,1050,B
500745675,1050,B
500745819,1050,B
500745941,1050,A
500746117,1050,B
500746277,1050,B
500746278,1050,B
500746279,1050,B
500755376,1050,C
500747193,1050,A
500747338,1050,C
500747340,1050,B
500748133,1050,B
500748301,1050,B
500748305,1050,B
500748843,1050,A
500749081,1050,A
500749249,1050,D
500749610,1050,A
500749757,1050,A
500749947,1050,B
500755979,1050,A
500750521,1050,A
500750523,1050,C
500751862,1050,C
500752069,1050,B
500752070,1050,C
500753726,1050,B
500753869,1050,B
500754212,1050,C
500754523,1050,A
500754525,1050,A
500755032,1050,A
500755189,1050,B
500755191,1050,B
500756676,1050,B
500756891,1050,B
500756894,1050,B
500758185,1050,A
500758352,1050,B
500758354,1050,B
500758355,1050,A
500758545,1050,B
500758548,1050,B
500758948,1050,B
500759545,1050,A
500759667,1050,D
500759669,1050,B
500759838,1050,A
500760248,1050,C
500760389,1050,A
500760390,1050,B
500760392,1050,B
500760597,1050,B
500761228,1050,B
500761658,1050,A
500762271,1050,B
500763051,1050,B
500763385,1050,A
500763609,1050,B
500763611,1050,A
500763617,1050,B
500764124,1050,B
500764126,1050,D
500764330,1050,A
500764332,1050,C
500764334,1050,A
500764687,1050,A
500765007,1050,B
500765159,1050,B
500765160,1050,B
500765161,1050,B
500765163,1050,B
500765335,1050,B
500765336,1050,A
500765338,1050,B
500765339,1050,A
500765698,1050,C
500765699,1050,B
500765850,1050,B
500765851,1050,A
500765852,1050,A
500765853,1050,B
500766184,1050,B
500766186,1050,C
500766187,1050,B
500767097,1050,B
500767274,1050,B
500767442,1050,B
500768349,1050,C
500768561,1050,B
500768796,1050,A
500768960,1050,B
500768965,1050,B
500769150,1050,C
500769306,1050,B
500769420,1050,A
500770060,1050,B
500770192,1050,B
500771292,1050,B
500771293,1050,B
500771295,1050,B
500771296,1050,B
500772761,1050,B
500773002,1050,B
500773856,1050,B
500774102,1050,B
500774229,1050,A
500774400,1050,A
500774402,1050,A
500774564,1050,B
500774566,1050,A
500774905,1050,A
500775077,1050,D
500775079,1050,A
500775081,1050,B
500776861,1050,A
500776159,1050,B
500776160,1050,B
500769653,1050,A
500776162,1050,C
500776327,1050,A
500776331,1050,B
500776332,1050,B
500776602,1050,B
500776605,1050,D
500776606,1050,B
500777005,1050,A
500777156,1050,D
500777335,1050,A
500777587,1050,C
500777590,1050,B
500777592,1050,A
500777763,1050,D
500777765,1050,B
500777769,1050,B
500777929,1050,B
500777930,1050,A
500778130,1050,B
500778264,1050,B
500778434,1050,B
500778435,1050,B
500778650,1050,A
500778957,1050,B
500782043,1050,C
500781032,1050,B
500781435,1050,B
500781591,1050,B
500781592,1050,B
500781595,1050,B
500782196,1050,A
500782330,1050,A
500782331,1050,B
500785382,1050,C
500782864,1050,A
500783692,1050,C
500783694,1050,A
500785035,1050,B
500785036,1050,B
500785969,1050,B
500785971,1050,A
500790124,1050,B
500786446,1050,B
500786676,1050,A
500786679,1050,A
500786885,1050,A
500787113,1050,B
500787431,1050,A
500788092,1050,C
500788258,1050,B
500788906,1050,B
500789073,1050,C
500789268,1050,B
500789462,1050,B
500789463,1050,B
500789703,1050,B
500789897,1050,B
500790130,1050,B
500790132,1050,B
500790827,1050,A
500790997,1050,B
500791199,1050,C
500791618,1050,B
500791619,1050,A
500791762,1050,A
500791943,1050,B
500792141,1050,B
500792143,1050,A
500792803,1050,B
500793377,1050,B
500793379,1050,B
500793380,1050,B
500793587,1050,B
500793912,1050,B
500794685,1050,B
500794688,1050,A
500794853,1050,B
500796251,1050,C
500796461,1050,B
500796602,1050,A
500796785,1050,C
500797013,1050,B
500797016,1050,B
500797208,1050,A
500799063,1050,B
500800672,1050,A
500806032,1050,B
499976975,1053,B
499976977,1053,A
499976998,1053,D
499977004,1053,C
499977008,1053,A
499977014,1053,B
499977046,1053,E
499977056,1053,D
499977090,1053,B
499977156,1053,B
499977172,1053,B
499977183,1053,B
499977184,1053,C
499977188,1053,B
499977191,1053,B
499977198,1053,B
499977214,1053,B
499977230,1053,B
499977250,1053,C
499977251,1053,C
499977295,1053,A
499977299,1053,B
499977307,1053,A
499977323,1053,C
499977337,1053,E
499977342,1053,A
499977347,1053,B
499977352,1053,A
499977368,1053,A
499977377,1053,A
499977378,1053,C
499977380,1053,A
499977384,1053,E
499977405,1053,A
499977415,1053,B
499977416,1053,A
499977436,1053,D
499977443,1053,B
499977450,1053,C
499977453,1053,B
499977493,1053,C
499977502,1053,C
499977524,1053,B
499977546,1053,B
499977559,1053,A
499977603,1053,C
499977605,1053,B
499977613,1053,B
499977630,1053,B
499977646,1053,B
499977648,1053,B
499977650,1053,C
499977651,1053,B
499977661,1053,A
499977662,1053,A
499977665,1053,B
499977676,1053,B
499977689,1053,A
499977700,1053,C
499977733,1053,B
499977749,1053,B
499977756,1053,C
499977815,1053,A
499977831,1053,B
499977841,1053,B
499977890,1053,C
499977971,1053,A
499977979,1053,B
499977980,1053,D
499978003,1053,C
499978017,1053,B
499978039,1053,A
499978057,1053,B
499978058,1053,C
499978097,1053,B
499978135,1053,A
499978196,1053,B
499978204,1053,B
499978209,1053,B
499978228,1053,B
499978269,1053,A
499978273,1053,B
499978276,1053,B
499978277,1053,C
499978285,1053,A
499978286,1053,B
499978289,1053,C
499978314,1053,C
499993509,1053,B
499978326,1053,C
499978328,1053,A
499978334,1053,B
499995802,1053,B
499997723,1053,B
499998214,1053,A
499998454,1053,B
499998812,1053,A
500000112,1053,A
500000113,1053,A
500001126,1053,B
500028396,1053,A
500029176,1053,A
500030280,1053,B
500030377,1053,A
500169756,1053,B
500174988,1053,C
500174995,1053,B
500177065,1053,B
500177069,1053,B
500179440,1053,A
500179958,1053,B
500184344,1053,B
500184666,1053,B
500185008,1053,B
500186125,1053,A
500294564,1053,A
500304184,1053,B
500320226,1053,A
500330903,1053,B
500333273,1053,A
500353026,1053,D
500375515,1053,B
500378037,1053,B
500378417,1053,B
500390440,1053,C
500393216,1053,B
500395923,1053,B
500396337,1053,A
500396805,1053,C
500398089,1053,C
500547776,1053,B
500548030,1053,B
500549685,1053,B
500551036,1053,B
500588494,1053,B
500591057,1053,C
500596205,1053,D
500623261,1053,B
500629252,1053,B
500626151,1053,A
500630053,1053,B
500631060,1053,A
500635843,1053,C
500643384,1053,B
500644268,1053,A
500644407,1053,B
500648184,1053,B
500653083,1053,C
500653785,1053,A
500653786,1053,A
500654696,1053,A
500655631,1053,B
500658496,1053,C
500660964,1053,C
500740528,1053,A
500740707,1053,B
500742151,1053,B
500742152,1053,B
500750108,1053,A
500757619,1053,A
500760393,1053,B
500762431,1053,A
500767617,1053,E
500769153,1053,E
500771105,1053,A
500777934,1053,B
500782521,1053,B
500783698,1053,A
500789075,1053,A
500789076,1053,B
500789704,1053,A
500790384,1053,B
500789705,1053,A
500791768,1053,A
500793741,1053,B
500794333,1053,B
500796257,1053,A
499978340,1050,A
499978342,1059,A
499978344,1051,A
499978346,1051,A
499978347,1051,A
499978381,1051,A
499978388,1051,A
499978391,1051,A
499978406,1051,B
499978410,1051,B
499978411,1051,A
499978416,1051,C
499978419,1051,B
499978420,1051,C
499978431,1051,A
499978447,1051,B
499978451,1051,B
499978456,1051,B
499978474,1051,C
499978480,1051,B
499978496,1051,B
499978499,1051,C
499978502,1051,B
499978520,1051,B
499978527,1051,C
499978534,1051,B
499978537,1051,A
499978548,1051,B
499978555,1051,B
499978566,1051,C
499978572,1051,B
499978574,1051,B
499978575,1051,D
499978591,1051,C
499978602,1051,B
499978651,1051,B
499978689,1051,A
499978715,1051,D
499978717,1051,B
499978720,1051,B
499978724,1051,B
499978729,1051,C
499978745,1051,B
499978749,1051,A
499978765,1051,B
499978776,1051,C
499978785,1051,C
499978793,1051,B
499978805,1051,C
499978817,1051,C
499978835,1051,B
499978850,1051,B
499978857,1051,C
499978869,1051,B
499978882,1051,C
499978914,1051,C
499978944,1051,B
499978970,1051,B
