             BARCODE  INDEX     DATE     S.TIME    E.TIME   CYCLE             JOB        RESULT       USER          LOTINFO        MACHINE              SIDE        ,,,,,,,,,,,,,,,,,,,,
                M4634596 24878 11/10/2020   16:56:38  16:56:46      8   A5E41637164-04-TOP     GOOD           SV              KOHYOUNG T,,,,,,,,,,,,,,,,,,,,
Component ID,Volume(%),Height(um),Area(%),OffsetX(%),OffsetY(%),Volume(um3),Area(um2),Result,PinNumber,Pad Verification,Shape,Library_Name,Vol_Min(%),Vol_Max(%),Height_Low(um),Height_High(um),Area_Min(%),Area_Max(%),OffsetX_Error(mm),OffsetY_Error(mm)
1:D1_03,82.699,103.79,95.615,-2.895,0.335,29643400,285609,GOOD,25,,37.9um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,87.603,110.757,94.914,-2.839,0.189,31401480,283516,GOOD,26,,41.7um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,88.088,108.215,97.682,-3.087,0.043,31575330,291785,GOOD,27,,57.8um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,90.935,110.006,99.196,-3.152,-0.103,32595700,296308,GOOD,28,,37.4um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,93.544,112.879,99.445,-1.957,-0.248,33530950,297051,GOOD,29,,42.3um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,89.619,111.806,96.187,-2.149,-0.394,32124070,287319,GOOD,30,,48.8um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,91.695,110.019,100.014,-2.506,-0.54,32868100,298750,GOOD,31,,59.0um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,87.487,108.989,96.325,-2.434,-0.685,31359590,287732,GOOD,32,,49.2um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,86.644,104.843,99.17,-2.794,-0.831,31057570,296230,GOOD,33,,43.2um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,85.953,107.942,95.554,-2.708,-0.977,30809890,285429,GOOD,34,,45.9um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,84.783,108.935,93.395,-2.627,0.36,30390530,278979,GOOD,35,,51.1um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,89.96,110.661,97.551,-1.67,0.215,32246080,291394,GOOD,36,,40.8um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,87.274,105.634,99.144,-2.008,0.07,31283430,296150,GOOD,37,,46.6um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,87.232,104.974,99.719,-1.788,-0.075,31268310,297868,GOOD,38,,39.5um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,89.301,104.405,102.641,-0.91,-0.221,32010050,306596,GOOD,39,,41.2um,,45,200,60,230,60,170,0.18,0.18
1:D1_03,87.324,105.018,99.781,-2.148,-0.366,31301240,298056,GOOD,40,,33.1um,,45,200,60,230,60,170,0.18,0.18
1:00,115.375,122.576,112.95,0.933,-2.361,34038380,277691,GOOD,,,38.6um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,111.398,120.547,110.893,0.397,-3.723,32865040,272634,GOOD,,,44.7um,PART6,45,200,60,230,60,170,0.18,0.18
1:K240_03,74.509,123.081,72.644,0.022,-1.148,143742000,1167868,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K220_03,74.364,122.353,72.934,0.067,0.619,143463500,1172536,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K220_03,74.956,124.885,72.024,-0.157,0.102,144605100,1157906,GOOD,7,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K240_03,72.866,123.21,70.968,0.147,0.832,140573100,1140923,GOOD,7,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R271_03,108.893,122.601,106.582,0.682,0.017,149485600,1219281,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R271_03,100.571,119.486,101.004,0.992,-0.457,138062200,1155466,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C905_03,92.955,118.268,94.317,-0.418,1.21,385501400,3259555,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K200_03,75.896,121.679,74.849,-0.467,1.229,146418800,1203322,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K200_03,74.121,120.635,73.731,-0.19,0.754,142993600,1185346,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,113.853,120.942,112.966,0.489,-2.236,33589370,277730,GOOD,,,44.3um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,112.912,120.1,112.819,0.527,-3.593,33311980,277369,GOOD,,,45.4um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,85.918,109.851,93.856,-0.414,3.038,49457280,450223,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:00,82.317,114.68,86.136,0.107,1.978,47384780,413192,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:R233_03,102.323,122.621,100.136,1.813,0.335,140466600,1145537,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R230_03,101.951,120.227,101.758,0.385,-0.339,139955500,1164098,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R233_03,101.178,114.656,105.894,0.973,-0.16,138895400,1211412,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R230_03,106.259,119.071,107.088,0.39,0.363,145870300,1225070,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C620_03,94.812,122.212,93.097,-0.11,-0.26,222637300,1821737,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C725_03,90.414,111.895,96.963,0.5,0.766,134718000,1203973,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R250_03,114.011,130.632,104.731,0.881,0.055,156511200,1198109,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R253_03,107.408,124.264,103.722,0.516,-0.599,147447200,1186565,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R250_03,104.952,120.392,104.611,0.773,-0.421,144076300,1196726,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R253_03,101.208,117.441,103.413,0.862,0.137,138935600,1183023,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,114.125,122.823,111.502,1.188,-2.104,33669680,274131,GOOD,,,38.8um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,115.033,127.192,108.529,1.084,-3.457,33937610,266822,GOOD,,,49.5um,PART6,45,200,60,230,60,170,0.18,0.18
1:V904_03,99.21,116.782,101.944,-0.016,0.089,513930500,4400767,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:V904_03,95.201,113.758,100.425,0.28,-0.295,493161700,4335196,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K240_03,74.089,121.599,73.115,0.398,-0.975,142932400,1175446,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K220_03,75.888,124.812,72.962,0.447,0.869,146402600,1172986,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K220_03,75.995,124.506,73.245,0.23,0.381,146608300,1177524,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K240_03,72.159,122.846,70.487,0.525,1.044,139208100,1133195,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R14_03,92.683,106.242,104.685,2.464,0.27,46582310,438455,GOOD,1,,59.3um,,45,200,60,230,60,170,0.18,0.18
1:R14_03,103.846,114.997,108.364,0.817,0.872,52193080,453865,GOOD,2,,49.0um,,45,200,60,230,60,170,0.18,0.18
1:C720_03,88.084,107.559,98.273,-0.07,-0.305,131246900,1220235,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C720_03,90.975,109.344,99.84,-0.549,-0.762,135554100,1239701,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R251_03,114.414,128.93,106.489,-1.776,0.131,157064800,1218215,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R254_03,108.708,128.283,101.689,-1.018,-0.512,149232300,1163302,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R251_03,104.569,124.165,101.061,-0.583,-0.345,143549800,1156120,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R254_03,101.742,118.852,102.725,-0.819,0.226,139669000,1175155,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:X110_03,94.41,152.676,74.204,-0.716,0.083,381416900,2498218,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:X110_03,87.655,143.278,73.414,-0.446,-0.27,354126400,2471601,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:X110_03,83.747,142.262,70.642,-0.869,0.189,338339700,2378279,GOOD,8,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:X110_03,92.821,151.503,73.52,-0.829,-0.064,374997800,2475183,GOOD,7,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:X110_03,96.13,153.803,75.002,-0.869,0.335,388366600,2525094,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:X110_03,90.976,149.189,73.177,-0.642,-0.169,367544900,2463627,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:X110_03,89.923,147.67,73.074,-0.559,0.232,363291900,2460163,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:X110_03,92.341,150.179,73.785,-0.462,-0.019,373058900,2484100,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R234_03,98.813,119.953,98.851,0.651,0.847,135648200,1130841,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R231_03,95.871,114.378,100.584,-0.646,0.169,131610000,1150659,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R234_03,100.145,113.675,105.717,-0.136,0.351,137476300,1209385,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R231_03,102.986,115.678,106.834,1.751,0.071,141377600,1222162,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K220_03,76.259,125.221,73.08,-0.404,0.551,147118900,1174879,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K240_03,74.975,122.915,73.197,-0.247,-0.914,144640900,1176753,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K240_03,70.097,120.707,69.686,-0.118,1.144,135230900,1120320,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:K220_03,74.819,124.15,72.318,-0.194,1.008,144340500,1162634,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R211_03,96.997,117.473,99.084,-0.154,-0.23,133155800,1133504,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R211_03,108.534,123.734,105.259,-1.274,0.489,148993300,1204145,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,97.125,119.945,97.169,-0.373,-0.015,228067400,1901434,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18
1:00,95.819,119.748,96.02,-0.205,-0.35,225000300,1878946,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18
1:C2_03,84.063,110.72,91.109,0.173,0.659,48389660,437045,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C2_03,78.749,99.673,94.808,0.346,0.089,45330620,454792,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C724_03,91.345,113.91,96.228,-1.325,0.222,136105300,1194848,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C724_03,98.782,119.535,99.167,0.155,-0.241,147187900,1231335,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R210_03,102.481,119.052,103.297,0.244,-0.029,140683900,1181701,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R210_03,114.687,129.559,106.225,-0.6,0.69,157439500,1215194,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,97.44,121.416,96.304,0.535,-0.279,228806800,1884489,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18
1:00,100.285,123.6,97.364,0.444,0.068,235487600,1905242,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18
1:00,124.013,141.775,104.966,0.031,-0.29,420809700,2968156,GOOD,,,0.0um,PART12,45,200,60,230,60,170,0.18,0.18
1:00,122.006,139.878,104.668,-0.026,-0.09,413997300,2959708,GOOD,,,0.0um,PART12,45,200,60,230,60,170,0.18,0.18
1:00,119.409,140.796,101.772,0.982,0.403,405185700,2877817,GOOD,,,0.0um,PART12,45,200,60,230,60,170,0.18,0.18
1:X110_03,122.652,140.575,104.7,0.157,-0.36,416189800,2960623,GOOD,S,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,124.915,122.557,122.309,-0.046,-0.875,57860580,472111,GOOD,,,46.4um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,118.619,120.398,118.227,-0.239,2.352,54944210,456356,GOOD,,,31.8um,PART0,45,200,60,230,60,170,0.18,0.18
1:C600_02,106.988,124.396,103.207,0.375,-0.225,61585760,495080,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,116.831,124.052,113.015,-0.254,-1.98,54115740,436236,GOOD,,,29.7um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,117.319,116.408,120.939,-0.108,-2.722,54342160,466825,GOOD,,,34.1um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,120.468,125.435,115.248,0.127,-3.729,55800380,444856,GOOD,,,43.1um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,113.757,119.066,114.65,-0.075,-0.608,52692180,442547,GOOD,,,39.5um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,112.472,130.293,103.586,-0.084,-3.975,52096730,399842,GOOD,,,42.3um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,117.835,121.329,116.544,0.063,-4.106,54581180,449860,GOOD,,,39.2um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,120.399,125.393,115.221,0.3,-0.603,55768700,444752,GOOD,,,41.3um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,117.718,122.295,115.509,0.089,2.808,54526650,445862,GOOD,,,49.9um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,118.396,134.927,105.297,0.085,-1.967,54840700,406446,GOOD,,,37.9um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,118.636,125.985,113,0.234,-2.376,54951990,436178,GOOD,,,34.5um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,96.516,117.43,98.627,0.996,0,55557720,473112,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:00,119.905,125.588,114.57,0.473,-3.198,55539740,442239,GOOD,,,42.8um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,121.416,126.491,115.185,0.253,2.556,56239560,444613,GOOD,,,36.6um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,113.47,133.126,102.282,0.254,-4.585,52559360,394808,GOOD,,,48.5um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,116.067,126.977,109.69,0.406,-4.483,53762240,423403,GOOD,,,47.1um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,100.907,124.546,97.224,0.142,0.28,236949400,1902511,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18
1:00,102.58,118.906,103.524,1.533,-0.471,140820200,1184298,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18
1:00,102.668,118.527,103.944,1.207,-0.06,140940900,1189106,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18
1:00,102.223,116.812,105.014,0.571,0.201,140329900,1201337,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18
1:00,94.12,107.284,105.276,1.119,-0.6,129206500,1204341,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18
1:00,118.633,129.927,109.569,0.646,-0.069,54950760,422936,GOOD,,,43.3um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,116.274,127.747,109.223,0.417,2.635,53858180,421601,GOOD,,,40.5um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,117.05,131.54,106.782,0.423,-0.394,54217470,412176,GOOD,,,42.6um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,120.191,127.01,113.558,0.577,-2.35,55672480,438331,GOOD,,,36.2um,PART0,45,200,60,230,60,170,0.18,0.18
1:C80_02,91.797,113.443,97.103,1.215,1.147,52841580,465798,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,112.712,124.789,108.386,0.819,-2.916,52207820,418370,GOOD,,,52.9um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,117.831,126.744,111.561,-0.901,0.08,54579070,430625,GOOD,,,59.5um,PART0,45,200,60,230,60,170,0.18,0.18
1:X160_02,61.743,149.395,74.391,0.931,-0.114,355070700,2376720,GOOD,13,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X160_02,61.388,149.636,73.845,0.987,0.149,353032400,2359271,GOOD,5,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X160_02,61.743,150.177,74.004,-0.399,-0.2,355071000,2364349,GOOD,17,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X160_02,65.784,157.325,75.265,0.937,0.132,378311800,2404647,GOOD,15,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X160_02,63.019,152.145,74.557,0.931,0.26,362410000,2382013,GOOD,11,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X160_02,59.717,144.452,74.412,1.043,0.017,343419500,2377393,GOOD,9,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X160_02,59.587,146.335,73.295,0.859,-0.227,342672400,2341707,GOOD,7,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X160_02,63.514,151.85,75.288,0.06,0.284,365258600,2405385,GOOD,1,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X160_02,63.974,154.725,74.424,0.012,-0.093,367901500,2377771,GOOD,3,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X171_02,60.303,147.266,73.707,-0.913,-0.083,346790200,2354858,GOOD,21,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X171_02,60.857,149.384,73.329,-0.168,0.521,349978200,2342803,GOOD,13,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X171_02,61.556,151.252,73.255,-1.176,0.278,353995000,2340435,GOOD,11,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X171_02,61.48,148.535,74.503,-1.06,-0.069,353559800,2380313,GOOD,3,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X171_02,61.84,149.349,74.532,-1.004,0.309,355633200,2381225,GOOD,1,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X171_02,62.757,153.454,73.613,-0.75,-0.319,360902700,2351864,GOOD,19,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X171_02,60.667,149.809,72.893,-0.051,0.39,348884800,2328868,GOOD,17,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X171_02,60.985,150.457,72.959,-0.266,0.146,350711500,2330982,GOOD,15,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X171_02,59.796,148.501,72.48,-1.162,0.036,343877800,2315656,GOOD,9,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X171_02,60.708,149.134,73.272,-1.037,0.413,349121000,2340983,GOOD,7,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:X171_02,59.868,148.456,72.589,-1.206,0.171,344290700,2319139,GOOD,5,,0.0um,,45,210,60,270,50,170,0.18,0.25
1:00,116.695,133.511,104.886,0.592,-2.28,54053010,404857,GOOD,,,64.4um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,106.502,112.733,113.367,0.747,-4.911,49331470,437597,GOOD,,,49.8um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,96.222,118.453,97.48,-0.047,-0.296,28388020,239658,GOOD,,,30.6um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,95.603,116.051,98.856,-0.262,-1.264,28205190,243042,GOOD,,,38.8um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,117.071,136.671,102.791,-0.452,-1.416,54227110,396773,GOOD,,,84.4um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,119.42,132.192,108.406,-0.406,-3.089,55315050,418446,GOOD,,,47.4um,PART0,45,200,60,230,60,170,0.18,0.18
1:V901_02,101.69,118.111,103.316,-0.371,-0.941,507135000,4293705,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:V901_02,102.509,119.083,103.298,-0.244,-0.817,511217600,4292964,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H15_02,102.189,119.993,102.194,-1.633,0.429,62653240,522139,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H16_02,98.088,121.044,97.242,-1.591,-0.469,60139260,496836,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,121.859,130.643,111.932,0.992,0.021,56445120,432056,GOOD,,,39.8um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,116.237,129.997,107.299,-0.738,2.812,53841020,414173,GOOD,,,43.7um,PART0,45,200,60,230,60,170,0.18,0.18
1:D81_02,92.412,109.322,101.438,3.942,0.484,42805020,391551,GOOD,16,,40.8um,,45,200,60,230,60,170,0.18,0.18
1:D81_02,91.584,105.011,104.656,0.701,0.31,42421360,403970,GOOD,15,,38.6um,,45,200,60,230,60,170,0.18,0.18
1:D81_02,93.785,109.426,102.848,4.128,0.136,43440940,396991,GOOD,14,,53.4um,,45,200,60,230,60,170,0.18,0.18
1:D81_02,93.423,108.646,103.186,0.895,-0.038,43273400,398298,GOOD,13,,46.4um,,45,200,60,230,60,170,0.18,0.18
1:D81_02,94.549,112.555,100.804,3.998,-0.212,43795130,389101,GOOD,12,,66.9um,,45,200,60,230,60,170,0.18,0.18
1:D81_02,94.726,111.823,101.653,0.781,-0.386,43876960,392380,GOOD,11,,40.8um,,45,200,60,230,60,170,0.18,0.18
1:D81_02,93.119,109.235,102.296,4.224,-0.561,43132450,394860,GOOD,10,,73.7um,,45,200,60,230,60,170,0.18,0.18
1:D81_02,92.477,108.36,102.411,1.009,-0.734,42835280,395305,GOOD,9,,39.4um,,45,200,60,230,60,170,0.18,0.18
1:00,111.288,123.821,107.854,0.761,-0.853,51548490,416314,GOOD,,,32.7um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,112.111,119.281,112.787,0.918,-1.686,51929690,435356,GOOD,,,34.2um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,116.606,135.74,103.085,-0.285,-4.671,54011820,397905,GOOD,,,70.5um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,117.829,138.038,102.432,-0.238,-5.138,54578400,395387,GOOD,,,85.2um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,101.639,123.253,98.957,0.348,-0.181,29986080,243290,GOOD,,,44.8um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,99.003,122.354,97.098,0.133,-1.43,29208310,238720,GOOD,,,46.7um,PART6,45,200,60,230,60,170,0.18,0.18
1:C640_02,97.177,119.5,97.584,0.455,0.681,55938670,468107,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C640_02,87.884,108.817,96.916,0.278,-0.761,50589250,464901,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R900_02,91.171,106.777,102.461,-0.251,0.063,422519900,3957031,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R900_02,96.674,112.456,103.159,-0.582,-0.609,448026500,3984005,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,113.175,123.913,109.601,1.164,-2.267,52422450,423060,GOOD,,,38.6um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,116.274,127.575,109.37,-0.574,1.312,53858170,422167,GOOD,,,54.7um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,93.503,116.893,95.988,-0.265,1.382,53823760,460452,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:00,119.52,136.183,105.317,-0.118,-1.223,55361400,406522,GOOD,,,71.4um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,123.195,142.864,103.479,-0.07,-1.667,57063640,399426,GOOD,,,56.9um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,100.272,114.564,105.03,-0.804,0.041,137650800,1201522,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18
1:00,90.962,104.965,103.992,0.358,-0.495,124871300,1189645,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18
1:00,105.856,120.822,105.137,-1.187,-0.56,145317300,1202744,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18
1:00,104.255,118.961,105.166,0.317,0.116,143119300,1203076,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18
1:00,102.161,126.434,96.962,0.742,-0.063,30139950,238385,GOOD,,,37.0um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,98.28,121.101,97.386,0.528,-1.164,28994900,239428,GOOD,,,35.4um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,98.745,122.995,96.34,-0.454,-0.201,231871600,1885210,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18
1:H15_02,100.797,117.273,103.141,-1.111,0.565,61799810,526974,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:H16_02,99.197,119.224,99.843,-1.068,-0.327,60819060,510124,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:R634_02,106.309,115.029,110.903,1.191,0.28,53430820,464500,GOOD,1,,47.3um,,45,200,60,230,60,170,0.18,0.18
1:R634_02,107.366,115.575,111.477,1.432,0.611,53962120,466900,GOOD,2,,48.8um,,45,200,60,230,60,170,0.18,0.18
1:C634_02,100.298,124.054,97.021,-1.117,-0.15,57735020,465404,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C634_02,91.54,115.52,95.091,-1.233,0.407,52693800,456146,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:C602_02,96.891,126.3,92.058,-0.992,1.971,55774000,441599,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18
1:00,115.203,128.036,107.973,0.049,-4.435,53362080,416774,GOOD,,,37.6um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,119.31,136.726,104.714,0.098,-4.86,55264100,404196,GOOD,,,65.7um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,101.052,117.85,102.895,1.136,0.486,29812800,252972,GOOD,,,41.4um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,97.204,113.549,102.727,0.922,-1.182,28677680,252558,GOOD,,,30.4um,PART6,45,200,60,230,60,170,0.18,0.18
1:00,117.348,136.31,103.307,0.216,-1.074,54355550,398766,GOOD,,,71.8um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,124.19,144.372,103.225,0.265,-1.972,57524650,398447,GOOD,,,59.3um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,119.589,135.195,106.148,0.383,-4.518,55393440,409729,GOOD,,,81.5um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,116.193,131.474,106.053,0.433,-4.505,53820520,409362,GOOD,,,42.6um,PART0,45,200,60,230,60,170,0.18,0.18
1:00,90.514,114.869,94.557,-0.385,2.173,52102880,453584,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18
1:00,121.343,132.686,109.742,0.55,-1.054,56205920,423603,GOOD,,,65.6um,PART0,45,200,60,230,60,170,0.18,0.18
