             BARCODE  INDEX     DATE     S.TIME    E.TIME   CYCLE             JOB        RESULT       USER          LOTINFO        MACHINE        
                MN635582 24566 11/10/2020   11:54:09  11:54:15      6   A5E41637164-04-BOT     FAIL           SV              KOHYOUNG
Component ID,Volume(%),Height(um),Area(%),OffsetX(%),OffsetY(%),Volume(um3),Area(um2),Result,PinNumber,Pad Verification,Shape,Library_Name,Vol_Min(%),Vol_Max(%),Height_Low(um),Height_High(um),Area_Min(%),Area_Max(%),OffsetX_Error(mm),OffsetY_Error(mm),
1:X150_02,89.499,146.828,73.146,-0.558,0.378,223577000,1522709,GOOD,3,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_02,88.649,144.050,73.849,0.323,0.774,221454400,1537345,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C901_02,92.512,113.449,97.854,0.337,-0.627,217324700,1915619,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,120.462,135.160,106.950,-1.498,-0.865,35539220,262942,GOOD,,,40.3um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,112.946,124.825,108.580,0.944,-1.929,33321740,266948,GOOD,,,49.0um,PART2,45,190,60,230,60,170,0.18,0.18,
1:C81_02,88.084,119.078,88.766,-1.768,-0.683,50704060,425806,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C81_02,85.341,114.416,89.506,-1.828,-0.076,49125130,429355,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C908_02,91.973,117.768,93.716,-0.554,0.814,216057400,1834602,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C922_02,96.991,123.942,93.906,-0.584,-0.167,227845700,1838326,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R1112_02,109.365,118.927,110.352,-0.884,-0.918,54966700,462188,GOOD,1,,40.4um,,45,190,60,230,60,170,0.18,0.18,
1:R1112_02,95.198,106.462,107.303,-0.937,-2.190,47846240,449419,GOOD,2,,32.8um,,45,190,60,230,60,170,0.18,0.18,
1:C722_02,87.219,109.431,95.643,1.466,0.519,129539300,1183750,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C722_02,89.428,110.753,96.894,0.484,0.010,132819200,1199238,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C616_02,88.127,110.319,95.861,1.127,-0.990,50729220,459841,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C616_02,86.709,110.851,93.866,2.711,-0.389,49912710,450269,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,119.758,136.160,105.545,-1.096,-0.542,35331500,259486,GOOD,,,49.7um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,118.492,133.324,106.650,1.346,-1.029,34957940,262204,GOOD,,,67.7um,PART2,45,190,60,230,60,170,0.18,0.18,
1:C1110_02,102.120,124.211,98.658,0.474,-0.778,58783800,473257,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,118.824,133.401,106.887,-0.692,-0.505,35056000,262786,GOOD,,,50.7um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,113.361,127.146,106.989,1.751,-0.987,33444300,263038,GOOD,,,48.7um,PART2,45,190,60,230,60,170,0.18,0.18,
1:C615_02,123.748,145.289,102.208,0.231,-1.787,71233400,490288,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C610_02,93.128,113.851,98.158,0.622,-2.235,53607680,470860,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R601_02,117.861,132.269,106.929,0.816,-1.430,59236960,447853,GOOD,1,,69.3um,,45,190,60,230,60,170,0.18,0.18,
1:,114.063,131.537,104.059,1.382,0.798,33651520,255832,GOOD,,,43.7um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,107.945,127.222,101.818,1.274,-0.647,31846440,250323,GOOD,,,51.3um,PART2,45,190,60,230,60,170,0.18,0.18,
1:R614_02,131.354,135.558,116.279,-1.331,-2.531,66018280,487013,GOOD,2,,54.1um,,45,190,60,230,60,170,0.18,0.18,
1:,105.447,117.700,107.507,-0.958,-0.596,60698690,515706,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:C901_02,93.764,115.773,97.187,-0.143,-0.468,220264700,1902556,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,111.877,129.100,103.991,1.826,0.928,33006400,255666,GOOD,,,42.2um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,107.331,123.778,104.055,1.719,-0.512,31665250,255823,GOOD,,,47.5um,PART2,45,190,60,230,60,170,0.18,0.18,
1:X150_02,87.612,145.990,72.015,0.719,0.119,218864000,1499175,GOOD,8,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_02,89.006,145.454,73.431,0.063,-0.107,222346800,1528643,GOOD,14,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_02,98.847,153.035,77.509,0.198,0.057,246929600,1613546,GOOD,18,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_02,94.552,152.570,74.368,0.710,-0.039,236201300,1548150,GOOD,4,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_02,90.260,146.144,74.113,0.557,-0.429,225478500,1542853,GOOD,6,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_02,86.476,141.840,73.161,0.691,-0.270,216026000,1523026,GOOD,10,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_02,92.566,148.006,75.050,0.879,-0.657,231239600,1562363,GOOD,12,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_02,97.207,156.739,74.422,0.987,-0.494,242833700,1549286,GOOD,16,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X150_02,88.901,144.536,73.810,1.584,0.350,222084900,1536537,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C614_02,159.657,160.202,119.592,-1.500,0.513,91904160,573676,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,150.059,145.122,124.083,-1.206,-1.618,86379430,595220,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:,98.558,111.938,105.656,-0.807,-2.039,56733300,506827,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:X161_02,95.565,149.352,76.784,-1.462,0.467,204200400,1367242,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_02,93.076,148.768,75.078,-1.305,-0.292,198882000,1336865,GOOD,6,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_02,95.401,152.575,75.033,-1.572,0.087,203850600,1336071,GOOD,4,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_02,86.815,140.187,74.313,-1.338,-0.136,185503800,1323256,GOOD,10,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_02,87.402,144.290,72.689,-1.317,0.022,186758500,1294329,GOOD,14,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_02,80.464,133.623,72.261,-1.101,-0.354,171933700,1286710,GOOD,16,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_02,83.204,136.587,73.099,-0.993,0.183,177787000,1301636,GOOD,18,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_02,86.426,140.982,73.564,-0.868,-0.192,184672600,1309906,GOOD,20,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_02,89.382,145.582,73.675,-0.727,-0.566,190987600,1311892,GOOD,22,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_02,99.273,157.005,75.875,-1.390,0.242,212123300,1351062,GOOD,8,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:X161_02,87.033,145.889,71.589,-1.274,-0.514,185969500,1274735,GOOD,12,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C922_02,86.492,113.890,91.132,-0.072,0.005,203182600,1784029,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C908_02,92.692,117.281,94.841,-0.037,0.988,217747900,1856639,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R613_02,158.649,148.833,127.914,0.296,-0.280,79736670,535746,GOOD,2,,70.7um,,45,190,60,230,60,170,0.18,0.18,
1:,106.086,116.748,109.041,-0.501,-1.448,53318550,456699,GOOD,,,51.4um,PART3,45,190,60,230,60,170,0.18,0.18,
1:,161.807,144.976,133.932,-0.582,-0.636,81323990,560949,GOOD,,,54.9um,PART3,45,190,60,230,60,170,0.18,0.18,
1:,108.480,126.564,102.854,-0.591,1.062,32004390,252871,GOOD,,,42.3um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,105.850,123.190,103.109,-0.696,-0.373,31228280,253497,GOOD,,,40.7um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,109.419,125.384,104.720,-0.147,0.944,32281230,257459,GOOD,,,38.1um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,104.157,119.149,104.901,-0.251,-0.486,30728890,257902,GOOD,,,46.8um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,162.466,158.196,123.238,-0.419,1.653,93520840,591169,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:C904_02,101.774,126.403,96.618,0.043,0.837,151155500,1195825,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,166.998,142.108,141.018,0.885,1.603,83932920,590628,GOOD,,,56.6um,PART3,45,190,60,230,60,170,0.18,0.18,
1:C636_02,81.556,108.526,90.178,0.472,-1.259,46946440,432581,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C635_02,88.016,111.300,94.896,0.702,-2.880,50665180,455212,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C621_02,82.364,109.372,90.367,0.990,1.022,47411360,433485,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C621_02,76.183,101.515,90.056,0.856,-0.383,43853740,431993,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C402_02,94.148,108.970,103.678,1.167,1.711,26509240,243272,GOOD,2,,33.4um,,45,190,60,230,60,170,0.18,0.18,
1:C402_02,99.321,121.384,98.189,3.286,1.013,27966020,230393,GOOD,1,,30.9um,,45,190,60,230,60,170,0.18,0.18,
1:C907_02,93.375,127.664,87.770,-0.993,-2.256,53749910,421027,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,113.706,124.913,109.234,2.894,3.550,32016260,256309,GOOD,,,57.6um,PART9,45,190,60,230,60,170,0.18,0.18,
1:R292_02,117.834,126.845,111.475,1.181,-2.920,59223300,466894,GOOD,2,,41.2um,,45,190,60,230,60,170,0.18,0.18,
1:C904_02,101.110,123.887,97.938,-0.733,-0.315,150170500,1212160,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,86.561,113.490,91.526,1.022,-1.108,49827300,439045,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:,92.346,112.858,98.190,1.256,-2.721,53157740,471013,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:C301_02,102.104,115.046,106.500,1.050,-0.708,151645700,1318128,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C301_02,108.849,121.416,107.579,0.586,0.025,161663500,1331488,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C951_02,84.617,108.469,93.612,-0.650,0.261,198778100,1832573,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C951_02,86.539,104.085,99.771,0.111,-0.152,203293500,1953144,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,105.734,122.898,103.240,3.508,3.573,29771500,242245,GOOD,,,35.1um,PART9,45,190,60,230,60,170,0.18,0.18,
1:,108.041,131.453,98.627,-1.784,1.475,30421130,231422,GOOD,,,42.2um,PART9,45,190,60,230,60,170,0.18,0.18,
1:C132_02,84.118,115.389,87.479,1.001,-1.044,48421400,419635,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R1000_02,96.605,109.460,105.907,-1.407,1.088,48553640,443575,GOOD,1,,42.8um,,45,190,60,230,60,170,0.18,0.18,
1:R1000_02,100.345,120.153,100.217,-1.009,0.478,50433260,419742,GOOD,2,,57.5um,,45,190,60,230,60,170,0.18,0.18,
1:,94.688,124.287,91.422,-0.345,-1.561,54505600,438547,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:R213_02,102.700,122.323,100.750,-0.155,0.791,141083100,1153366,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R214_02,99.462,117.077,101.946,0.006,-0.344,136635500,1167060,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R204_02,100.268,117.319,102.560,-0.431,-1.477,137742800,1174088,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,108.764,113.119,115.380,-0.228,-2.881,54664770,483249,GOOD,,,43.3um,PART3,45,190,60,230,60,170,0.18,0.18,
1:C130_02,92.819,119.521,93.191,0.225,-0.701,137856300,1153407,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R1110_02,102.234,124.085,98.868,-0.612,-0.265,51382490,414091,GOOD,1,,38.7um,,45,190,60,230,60,170,0.18,0.18,
1:,101.880,115.438,105.906,-1.158,1.562,28686460,248501,GOOD,,,37.9um,PART9,45,190,60,230,60,170,0.18,0.18,
1:U1100_02,99.458,118.619,100.616,-0.560,-0.307,76701820,646623,GOOD,3,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:U1100_02,98.782,116.690,101.584,-0.396,0.810,76180260,652843,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:U1100_02,98.497,117.175,100.872,-2.198,-0.654,75960550,648268,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R273_02,99.619,117.382,101.841,0.124,1.453,136851200,1165858,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R263_02,99.646,117.620,101.663,0.177,0.280,136888400,1163822,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R274_02,100.744,117.502,102.885,0.237,1.733,138395600,1177811,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R264_02,104.272,121.715,102.803,0.305,0.563,143242300,1176871,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R1109_02,99.189,111.673,106.585,0.701,-1.237,49852120,446413,GOOD,2,,38.0um,,45,190,60,230,60,170,0.18,0.18,
1:R1109_02,98.069,118.545,99.272,0.700,-1.847,49289460,415785,GOOD,1,,87.8um,,45,190,60,230,60,170,0.18,0.18,
1:,97.199,111.507,104.602,-0.861,5.070,27368370,245441,GOOD,,,44.9um,PART9,45,190,60,230,60,170,0.18,0.18,
1:,83.581,114.725,87.425,-0.354,-0.912,48112430,419372,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:R84_02,91.315,110.723,98.966,-2.188,-1.775,26940120,243311,GOOD,4,,47.7um,,45,190,60,230,60,170,0.18,0.18,
1:R84_02,92.169,108.617,101.829,-2.010,-2.233,27192300,250350,GOOD,3,,37.7um,,45,190,60,230,60,170,0.18,0.18,
1:R84_02,92.426,110.390,100.472,-1.079,0.170,27267980,247015,GOOD,2,,39.0um,,45,190,60,230,60,170,0.18,0.18,
1:R84_02,95.167,117.355,97.312,-0.895,-0.287,28076620,239245,GOOD,1,,43.6um,,45,190,60,230,60,170,0.18,0.18,
1:C13_02,93.234,121.077,92.405,-1.427,0.899,53668620,443261,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C13_02,85.855,109.778,93.850,-1.490,1.490,49421420,450196,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C298_02,88.861,111.593,95.555,0.274,-0.313,51151460,458375,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C298_02,82.361,104.540,94.541,-1.290,-0.990,47409690,453507,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,108.259,127.194,102.136,-0.044,-0.103,54411030,427780,GOOD,,,43.8um,PART3,45,190,60,230,60,170,0.18,0.18,
1:N901_02,99.151,120.051,99.109,0.353,1.402,73272850,610348,GOOD,6,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:N901_02,99.505,120.568,99.036,-1.272,1.044,73534720,609901,GOOD,5,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:N901_02,102.396,123.246,99.699,0.718,0.686,75670800,613982,GOOD,4,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C292_02,87.650,113.709,92.499,0.949,-0.665,50454160,443714,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C292_02,89.431,114.916,93.388,0.698,-0.085,51479890,447979,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R213_02,100.360,116.583,103.301,0.317,-0.213,137868200,1182574,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R214_02,102.132,117.391,104.402,0.481,-1.340,140302200,1195171,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R204_02,103.148,116.812,105.964,0.046,-2.464,141698600,1213053,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C130_02,92.796,119.116,93.485,-0.541,-0.455,137822200,1157044,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,100.526,114.897,104.991,-0.246,2.740,28305330,246354,GOOD,,,49.5um,PART9,45,190,60,230,60,170,0.18,0.18,
1:R600_02,105.000,121.804,103.444,0.537,1.402,52772820,433259,GOOD,2,,52.5um,,45,190,60,230,60,170,0.18,0.18,
1:C1029_02,88.249,120.167,88.126,-0.310,-0.989,50799350,422738,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R84_02,92.407,108.690,102.022,-0.841,-1.921,27262300,250826,GOOD,5,,53.8um,,45,190,60,230,60,170,0.18,0.18,
1:R84_02,96.136,114.600,100.666,-0.659,-2.376,28362620,247491,GOOD,6,,46.4um,,45,190,60,230,60,170,0.18,0.18,
1:R84_02,96.638,112.690,102.907,0.272,0.030,28510670,253002,GOOD,7,,46.0um,,45,190,60,230,60,170,0.18,0.18,
1:R84_02,96.708,111.547,104.037,0.459,-0.425,28531400,255779,GOOD,8,,58.1um,,45,190,60,230,60,170,0.18,0.18,
1:C14_02,85.053,114.370,89.240,-0.537,-0.198,48959280,428079,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C204_02,94.113,122.893,91.898,0.305,0.931,54175000,440831,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C18_02,88.605,116.310,91.416,-0.333,0.885,51003900,438517,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R273_02,102.392,116.671,105.313,0.572,0.172,140660000,1205609,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R263_02,104.151,119.684,104.426,0.626,-0.986,143076500,1195454,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R274_02,101.902,117.916,103.703,0.687,0.481,139986600,1187170,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R264_02,99.250,114.023,104.453,0.756,-0.676,136344200,1195758,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,87.633,105.461,99.715,1.423,0.699,24674990,233973,GOOD,,,31.7um,PART9,45,190,60,230,60,170,0.18,0.18,
1:U1100_02,97.926,116.514,100.856,0.989,-1.094,75520490,648166,GOOD,4,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:U1100_02,93.644,110.176,101.994,1.158,0.030,72217990,655479,GOOD,5,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R10_02,100.577,113.983,105.886,0.172,0.364,50549880,443486,GOOD,1,,38.6um,,45,190,60,230,60,170,0.18,0.18,
1:R10_02,98.066,111.533,105.510,0.209,-1.026,49287930,441912,GOOD,2,,61.7um,,45,190,60,230,60,170,0.18,0.18,
1:C262_02,94.917,123.301,92.376,0.515,-1.585,54637390,443123,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C272_02,93.142,122.891,90.951,0.443,1.031,53615940,436288,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,83.854,104.010,96.745,2.123,-1.516,23610980,227006,GOOD,,,38.2um,PART9,45,190,60,230,60,170,0.18,0.18,
1:,90.290,119.493,90.674,-0.060,-1.867,25423100,212759,GOOD,,,30.4um,PART9,45,190,60,230,60,170,0.18,0.18,
1:C950_02,89.313,109.158,98.184,1.168,-0.050,209808400,1922070,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C950_02,92.939,112.898,98.786,1.483,-0.623,218328500,1933863,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:R11_02,92.851,109.581,101.679,1.468,-0.302,46666760,425865,GOOD,1,,35.3um,,45,190,60,230,60,170,0.18,0.18,
1:R11_02,100.740,123.497,97.887,1.749,0.407,50631650,409983,GOOD,2,,51.5um,,45,190,60,230,60,170,0.18,0.18,
1:,108.351,125.401,103.684,1.097,1.306,54457110,434264,GOOD,,,50.0um,PART3,45,190,60,230,60,170,0.18,0.18,
1:,91.546,105.393,104.233,2.047,0.767,25776620,244575,GOOD,,,52.2um,PART9,45,190,60,230,60,170,0.18,0.18,
1:,84.873,116.759,87.229,-1.658,-0.830,48856040,418433,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:C406_02,90.907,115.001,94.859,4.103,1.379,25596760,222579,GOOD,2,,33.1um,,45,190,60,230,60,170,0.18,0.18,
1:C406_02,95.235,115.040,99.342,1.743,0.711,26815540,233097,GOOD,1,,38.4um,,45,190,60,230,60,170,0.18,0.18,
1:,97.732,117.743,99.606,-0.167,-4.673,28833370,244885,GOOD,,,51.1um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,103.819,120.769,103.157,-0.274,-1.058,30629100,253617,GOOD,,,40.0um,PART2,45,190,60,230,60,170,0.18,0.18,
1:C287_02,84.746,113.490,89.607,0.469,0.864,48782680,429841,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C287_02,78.484,103.690,90.829,0.264,1.442,45177890,435703,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,89.585,119.229,90.164,0.219,-0.794,51568200,432514,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:,89.259,122.825,87.206,0.017,-1.871,51380770,418324,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:,89.285,110.421,97.031,0.943,1.031,51395620,465452,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:N901_02,96.920,117.422,99.048,-1.497,0.600,71624030,609973,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:N901_02,97.808,115.449,101.664,-3.120,0.244,72280510,626081,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:N901_02,102.893,120.151,102.764,-1.127,-0.111,76038490,632857,GOOD,3,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,100.994,121.551,99.705,2.745,-1.453,28436970,233951,GOOD,,,34.9um,PART9,45,190,60,230,60,170,0.18,0.18,
1:,101.876,122.702,99.633,0.574,-1.756,28685420,233781,GOOD,,,31.0um,PART9,45,190,60,230,60,170,0.18,0.18,
1:C302_02,81.343,102.003,95.695,3.607,-1.671,46823770,459044,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C302_02,87.867,113.036,93.281,3.319,-1.100,50579550,447463,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,90.538,106.588,101.930,1.895,2.442,25492840,239171,GOOD,,,36.2um,PART9,45,190,60,230,60,170,0.18,0.18,
1:C601_02,92.861,123.076,90.540,-0.332,1.172,53454190,434319,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C26_02,84.659,111.827,90.847,0.924,2.336,48732940,435788,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C1106_02,86.674,112.535,92.424,1.475,-0.704,49892870,443354,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C297_02,80.190,108.754,88.483,-1.543,0.522,46160350,424450,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C1106_02,85.082,115.360,88.505,1.619,0.715,48976280,424554,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C297_02,84.500,115.204,88.018,-3.132,-0.051,48641360,422220,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,87.678,112.247,93.734,-0.943,-1.475,50470570,449640,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:,90.122,115.855,93.347,-0.913,1.150,51877320,447780,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:R12_02,99.379,119.617,99.697,1.887,0.846,49947790,417564,GOOD,2,,37.9um,,45,190,60,230,60,170,0.18,0.18,
1:R12_02,100.996,120.483,100.591,2.189,-0.546,50760380,421308,GOOD,1,,81.3um,,45,190,60,230,60,170,0.18,0.18,
1:,98.091,117.677,100.028,0.271,-4.527,28939390,245923,GOOD,,,50.7um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,103.884,121.170,102.880,0.166,-0.908,30648230,252935,GOOD,,,53.9um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,101.783,118.044,103.469,-1.097,2.490,28659000,242782,GOOD,,,45.6um,PART9,45,190,60,230,60,170,0.18,0.18,
1:R13_02,99.315,114.873,103.748,0.665,-0.114,49915460,434529,GOOD,2,,43.1um,,45,190,60,230,60,170,0.18,0.18,
1:,98.698,122.748,96.488,-0.992,2.309,27790480,226402,GOOD,,,47.1um,PART9,45,190,60,230,60,170,0.18,0.18,
1:R285_02,102.610,121.860,101.043,-0.645,0.301,51571620,423203,GOOD,1,,51.5um,,45,190,60,230,60,170,0.18,0.18,
1:,101.859,122.841,99.503,0.710,-4.377,30050860,244633,GOOD,,,51.1um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,105.258,122.552,103.066,0.605,-0.753,31053690,253392,GOOD,,,49.8um,PART2,45,190,60,230,60,170,0.18,0.18,
1:,99.665,123.763,96.635,-2.461,-0.266,28062830,226746,GOOD,,,39.6um,PART9,45,190,60,230,60,170,0.18,0.18,
1:R284_02,91.694,106.808,103.019,-0.987,-0.768,46085480,431479,GOOD,1,,60.8um,,45,190,60,230,60,170,0.18,0.18,
1:R284_02,101.119,118.853,102.095,-0.823,-0.169,50822440,427609,GOOD,2,,42.1um,,45,190,60,230,60,170,0.18,0.18,
1:,89.214,116.157,92.166,-1.694,1.257,51354900,442116,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:C300_02,89.860,110.981,97.163,-0.548,-0.060,133461400,1202564,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:C300_02,89.491,107.263,100.118,0.931,-0.463,132913500,1239134,GOOD,2,,0.0um,,45,190,60,230,60,170,0.18,0.18,
1:,91.295,121.683,90.032,-0.433,2.457,52552840,431882,GOOD,,,0.0um,PART5,45,190,60,230,60,170,0.18,0.18,
1:R1103_02,107.433,122.775,105.005,-0.060,-0.710,147584800,1202080,GOOD,1,,0.0um,,45,190,60,230,60,170,0.18,0.18,
