             BARCODE  INDEX     DATE     S.TIME    E.TIME   CYCLE             JOB        RESULT       USER          LOTINFO        MACHINE        
                MN634850 24857 11/10/2020   16:43:32  16:43:40      8   A5E41637164-04-TOP     FAIL           SV              KOHYOUNG
Component ID,Volume(%),Height(um),Area(%),OffsetX(%),OffsetY(%),Volume(um3),Area(um2),Result,PinNumber,Pad Verification,Shape,Library_Name,Vol_Min(%),Vol_Max(%),Height_Low(um),Height_High(um),Area_Min(%),Area_Max(%),OffsetX_Error(mm),OffsetY_Error(mm),
1:K240_03,69.318,119.455,69.634,-0.409,-1.083,133727500,1119479,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K220_03,72.871,125.855,69.481,-0.370,0.142,140583100,1117026,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K220_03,69.537,117.712,70.889,-0.600,-0.647,134150500,1139649,GOOD,8,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K240_03,69.459,119.828,69.559,-0.288,0.612,134000100,1118276,GOOD,8,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:D3_03,87.492,100.430,104.540,7.402,0.819,32622620,324829,GOOD,1,,59.6um,,45,200,60,230,60,170,0.18,0.18,
1:D3_03,88.695,101.787,104.566,5.346,0.595,33071460,324909,GOOD,2,,78.4um,,45,200,60,230,60,170,0.18,0.18,
1:D3_03,81.306,90.759,107.501,19.079,0.369,30316080,334028,GOOD,3,,45.8um,,45,200,60,230,60,170,0.18,0.18,
1:,100.225,119.026,101.044,2.191,1.082,29568730,248422,GOOD,,,47.4um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,92.378,114.334,96.956,2.427,4.783,27253730,238370,GOOD,,,50.3um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,92.204,124.896,88.590,0.112,0.387,33050700,264626,GOOD,,,89.1um,PART22,45,200,60,230,60,170,0.18,0.18,
1:,92.417,115.881,95.702,0.731,-0.582,33127080,285871,GOOD,,,48.6um,PART22,45,200,60,230,60,170,0.18,0.18,
1:R241_03,100.388,113.953,105.715,-0.619,0.467,137810700,1209363,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R241_03,89.841,107.605,100.190,-0.449,-0.045,123331600,1146155,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C905_03,85.146,112.240,91.032,0.018,0.324,353113700,3146057,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:B31_03,94.814,111.578,101.970,0.981,0.627,120136000,1076696,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,97.320,114.130,102.326,-0.065,0.221,125883400,1102982,GOOD,,,0.0um,PART26,45,200,60,230,60,170,0.18,0.18,
1:L902_03,94.732,112.679,100.887,0.418,0.105,369563400,3279787,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:L902_03,92.524,110.633,100.358,0.406,-0.102,360950100,3262589,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R244_03,94.374,110.971,102.052,-0.760,-0.291,129554300,1167457,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R244_03,95.331,112.345,101.827,-0.580,0.406,130868500,1164885,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,81.038,113.671,85.550,1.296,-1.073,46648310,410379,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18,
1:,96.986,125.100,93.032,0.244,0.560,34764840,277896,GOOD,,,61.4um,PART22,45,200,60,230,60,170,0.18,0.18,
1:,95.194,120.075,95.135,0.865,0.050,34122450,284177,GOOD,,,53.7um,PART22,45,200,60,230,60,170,0.18,0.18,
1:R224_03,86.667,104.550,99.474,0.692,0.194,118974400,1137967,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R221_03,88.759,106.243,100.253,-0.191,-0.531,121846500,1146872,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R224_03,90.449,104.506,103.859,0.568,-0.335,124166100,1188127,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R221_03,90.117,105.105,102.889,1.991,0.119,123711300,1177028,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,100.950,121.672,99.563,2.614,1.315,29782790,244779,GOOD,,,63.9um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,93.738,111.166,101.187,2.853,5.016,27655060,248772,GOOD,,,42.4um,PART6,45,200,60,230,60,170,0.18,0.18,
1:K260_03,69.827,119.696,70.005,0.007,-0.782,134709800,1125438,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K260_03,64.803,107.112,72.600,0.128,0.971,125017700,1167169,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C620_03,92.244,120.725,91.690,-0.336,-0.422,216607000,1794214,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K200_03,66.600,113.175,70.617,0.342,1.003,128484400,1135277,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K200_03,68.124,121.159,67.472,0.614,0.265,131424100,1084723,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,99.003,120.119,98.905,1.222,-5.664,29208320,243162,GOOD,,,54.7um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,98.551,119.311,99.120,1.804,-2.127,29075040,243692,GOOD,,,60.3um,PART6,45,200,60,230,60,170,0.18,0.18,
1:N900_03,101.149,126.044,96.299,-0.964,-1.536,74749590,593044,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:N900_03,102.870,126.684,97.442,-1.142,-0.861,76021050,600085,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:N900_03,98.135,123.764,95.150,-2.773,-1.198,72522220,585971,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,105.431,122.022,103.684,0.089,-3.554,31104730,254911,GOOD,,,60.5um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,108.068,123.241,105.227,0.410,-5.014,31882800,258704,GOOD,,,57.5um,PART6,45,200,60,230,60,170,0.18,0.18,
1:C725_03,92.114,122.766,90.038,-0.186,-0.200,137251400,1117992,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C15_03,88.669,125.383,84.862,-0.864,1.386,51041230,407082,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C11_03,82.139,111.975,88.026,-1.383,3.337,47281990,422257,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,81.069,99.609,97.665,-4.109,-0.491,29059110,291733,GOOD,21,,80.4um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,81.275,99.832,97.694,-5.352,-0.647,29133130,291821,GOOD,22,,62.1um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,83.675,104.123,96.434,-4.693,0.679,29993430,288058,GOOD,23,,67.3um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,80.702,102.322,94.645,-5.073,0.523,28927570,282713,GOOD,24,,59.2um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,76.262,100.953,90.651,-5.018,0.367,27336130,270782,GOOD,25,,56.5um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,78.024,101.239,92.484,-4.961,0.211,27967820,276257,GOOD,26,,55.7um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,81.697,107.234,91.424,-4.565,0.054,29284490,273091,GOOD,27,,87.9um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,86.203,110.402,93.697,-4.888,-0.101,30899540,279881,GOOD,28,,80.7um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,79.211,103.270,92.044,-3.563,-0.257,28393390,274942,GOOD,29,,55.9um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,82.986,102.232,97.410,-3.885,-0.412,29746440,290971,GOOD,30,,41.8um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,80.597,105.355,91.801,-3.983,-0.568,28890090,274216,GOOD,31,,71.6um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,78.239,102.602,91.506,-3.653,-0.724,28044800,273337,GOOD,32,,79.4um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,77.440,99.776,93.136,-4.916,-0.879,27758340,278205,GOOD,33,,51.6um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,80.026,103.682,92.621,-3.410,0.447,28685260,276667,GOOD,34,,60.8um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,83.998,102.933,97.926,-3.201,0.292,30109100,292513,GOOD,35,,58.7um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,82.506,100.354,98.657,-2.114,0.137,29574190,294698,GOOD,36,,68.0um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,83.457,99.595,100.555,-3.098,-0.019,29915120,300367,GOOD,37,,44.5um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,81.298,104.437,93.413,-2.490,-0.174,29141410,279033,GOOD,38,,69.5um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,80.177,99.659,96.541,-3.158,-0.329,28739490,288378,GOOD,39,,46.3um,,45,200,60,230,60,170,0.18,0.18,
1:D1_03,79.536,95.773,99.655,-3.108,-0.484,28509790,297680,GOOD,40,,71.7um,,45,200,60,230,60,170,0.18,0.18,
1:,102.293,121.077,101.383,0.105,-3.426,30178910,249254,GOOD,,,60.2um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,106.441,120.735,105.793,0.570,-4.882,31402670,260096,GOOD,,,58.6um,PART6,45,200,60,230,60,170,0.18,0.18,
1:K240_03,70.571,123.611,68.510,0.187,-0.846,136145500,1101401,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K220_03,72.235,126.070,68.758,0.232,0.483,139356000,1105389,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K220_03,71.224,124.751,68.511,0.009,-0.264,137404100,1101430,GOOD,7,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K240_03,69.648,123.060,67.917,0.312,0.904,134365100,1091869,GOOD,7,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R271_03,97.055,114.426,101.783,0.051,0.318,133235000,1164374,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R271_03,91.516,108.595,101.128,-1.070,-0.190,125631700,1156889,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C905_03,86.717,113.961,91.312,-0.318,1.378,359627800,3155721,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K200_03,67.885,115.159,70.738,-0.266,1.125,130963200,1137235,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K200_03,68.243,119.067,68.777,0.011,0.420,131653000,1105702,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,103.732,122.944,101.248,-0.166,-3.301,30603510,248923,GOOD,,,63.8um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,105.145,122.408,103.077,1.016,-4.753,31020530,253419,GOOD,,,60.3um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,80.038,114.300,84.029,-0.873,3.401,46072570,403086,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18,
1:,82.795,116.703,85.134,-0.351,2.268,47659700,408383,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18,
1:R233_03,86.925,105.544,98.831,2.275,0.087,119329300,1130611,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R230_03,88.759,107.854,98.754,0.848,-0.639,121846400,1129732,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R233_03,90.462,107.430,101.047,1.755,-0.442,124185000,1155964,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R230_03,90.774,106.504,102.277,-0.265,0.874,124612500,1170029,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C620_03,89.257,116.475,91.958,0.160,-0.291,209592800,1799464,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C725_03,86.351,112.762,91.894,0.230,1.069,128665400,1141038,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R250_03,98.950,114.063,104.101,0.006,0.357,135836900,1190896,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R253_03,97.548,115.832,101.058,-1.345,-0.350,133911700,1156084,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R250_03,89.996,105.203,102.654,-1.247,-0.152,123544900,1174347,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R253_03,94.252,110.773,102.103,-1.285,0.353,129387300,1168036,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,106.817,123.663,103.653,0.708,-3.312,31513750,254836,GOOD,,,77.7um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,101.648,118.103,103.280,0.318,-4.615,29988630,253919,GOOD,,,70.7um,PART6,45,200,60,230,60,170,0.18,0.18,
1:V904_03,91.099,109.667,99.683,0.120,0.104,471916100,4303156,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:V904_03,90.311,110.740,97.863,0.416,-0.221,467832000,4224591,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K240_03,68.779,121.788,67.769,-0.425,-0.673,132687500,1089494,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K220_03,73.190,128.974,68.097,-0.376,0.732,141197200,1094777,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K220_03,68.077,119.133,68.573,-0.593,0.015,131333500,1102414,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K240_03,70.036,124.131,67.705,-0.298,1.116,135113000,1088469,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R14_03,93.226,104.316,107.242,1.638,0.677,46855200,449165,GOOD,1,,60.5um,,45,200,60,230,60,170,0.18,0.18,
1:R14_03,99.226,113.530,104.881,-0.009,1.319,49871100,439276,GOOD,2,,45.8um,,45,200,60,230,60,170,0.18,0.18,
1:C720_03,83.351,105.020,95.241,1.895,-0.575,124194600,1182586,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C720_03,80.856,99.831,97.192,1.298,-1.064,120477500,1206819,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R251_03,97.515,113.175,103.396,-1.222,0.433,133866300,1182829,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R254_03,95.218,114.812,99.521,-0.463,-0.262,130713400,1138504,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R251_03,91.998,111.568,98.952,0.290,-0.076,126293500,1131989,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R254_03,92.983,112.761,98.952,-0.264,0.443,127645000,1131996,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:X110_03,86.458,146.043,71.040,0.767,0.082,349290600,2391704,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:X110_03,83.290,137.351,72.768,1.038,-0.341,336490900,2449871,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:X110_03,82.698,148.898,66.648,0.613,0.240,334101300,2243831,GOOD,8,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:X110_03,87.991,143.282,73.693,0.654,-0.030,355486200,2481021,GOOD,7,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:X110_03,88.351,144.795,73.222,0.614,0.351,356939900,2465144,GOOD,6,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:X110_03,84.965,142.217,71.692,0.841,-0.188,343260400,2413631,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:X110_03,83.439,137.368,72.890,0.925,0.196,337095400,2453966,GOOD,3,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:X110_03,86.539,141.812,73.229,1.022,-0.073,349619500,2465378,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R234_03,86.675,104.942,99.112,1.225,0.599,118986000,1133828,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R231_03,86.557,106.835,97.224,-0.167,-0.131,118823900,1112224,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R234_03,89.041,107.929,99.000,0.917,0.069,122234000,1132546,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R231_03,87.034,102.446,101.948,1.208,0.582,119478900,1166264,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K220_03,68.868,121.595,67.965,-0.178,0.185,132859300,1092641,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K240_03,69.115,123.672,67.062,-0.022,-0.612,133335300,1078138,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K240_03,69.650,122.916,67.998,0.107,1.216,134368300,1093174,GOOD,5,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:K220_03,72.147,128.884,67.174,0.031,0.872,139184900,1079926,GOOD,4,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R211_03,93.424,113.072,99.148,0.375,-0.450,128250200,1134238,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R211_03,92.529,107.722,103.075,-0.235,0.236,127022500,1179165,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,85.370,110.749,92.501,-0.005,-0.257,200464500,1810082,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18,
1:,80.464,101.718,94.926,-0.644,0.184,188943400,1857527,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18,
1:C2_03,77.960,103.788,90.138,-0.471,1.104,44876540,432387,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C2_03,73.747,95.522,92.645,-0.298,0.495,42451330,444416,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C724_03,86.231,110.039,94.036,-1.748,0.413,128485400,1167633,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:C724_03,90.477,113.988,95.249,-0.267,-0.083,134812200,1182689,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R210_03,93.694,113.959,98.661,0.854,0.963,128621200,1128660,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:R210_03,93.492,110.454,101.572,0.009,0.436,128344100,1161966,GOOD,2,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,80.406,100.690,95.827,0.158,0.164,188809000,1875157,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18,
1:,84.272,109.083,92.706,0.873,-0.174,197886500,1814086,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18,
1:,121.888,146.153,100.077,0.136,-0.230,413597300,2829889,GOOD,,,0.0um,PART12,45,200,60,230,60,170,0.18,0.18,
1:,125.033,156.300,95.994,-0.157,0.327,424270100,2714455,GOOD,,,0.0um,PART12,45,200,60,230,60,170,0.18,0.18,
1:,121.236,155.962,93.281,0.850,0.497,411387100,2637733,GOOD,,,0.0um,PART12,45,200,60,230,60,170,0.18,0.18,
1:X110_03,121.535,141.437,103.114,0.095,-0.394,412399900,2915789,GOOD,S,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,117.676,139.439,101.271,-0.081,-13.121,54507510,390906,GOOD,,,106.5um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,110.522,137.027,96.788,-0.243,-11.306,51193470,373600,GOOD,,,76.0um,PART0,45,200,60,230,60,170,0.18,0.18,
1:C600_02,98.877,126.418,93.858,0.700,-1.000,56917210,450231,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,106.496,126.767,100.811,-0.285,-14.179,49328850,389130,GOOD,,,36.7um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,105.804,125.762,100.957,-0.139,-8.972,49008430,389693,GOOD,,,46.8um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,106.517,141.934,90.056,0.105,-7.173,49338600,347617,GOOD,,,72.9um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,107.843,138.092,93.714,-0.066,-9.621,49952570,361733,GOOD,,,70.7um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,109.559,134.145,98.006,-0.103,-16.074,50747640,378304,GOOD,,,64.9um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,104.522,139.919,89.642,0.045,-9.663,48414370,346017,GOOD,,,100.3um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,105.766,156.339,81.181,0.291,-5.827,48990480,313360,GOOD,,,127.2um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,111.320,144.133,92.681,0.111,-10.752,51563290,357749,GOOD,,,76.1um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,104.478,129.681,96.678,0.079,-11.099,48393980,373177,GOOD,,,63.8um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,99.559,130.630,91.458,0.229,-4.571,46115640,353026,GOOD,,,56.0um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,79.764,117.095,81.743,0.991,-0.775,45914980,392118,GOOD,,,0.0um,PART1,45,200,60,230,60,170,0.18,0.18,
1:,101.080,131.211,92.443,0.478,-7.136,46820020,356830,GOOD,,,60.2um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,108.739,132.842,98.227,0.288,-5.171,50367570,379154,GOOD,,,53.3um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,107.634,134.005,96.385,0.262,-13.026,49856130,372046,GOOD,,,90.0um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,102.917,144.627,85.393,0.413,-6.776,47670970,329614,GOOD,,,76.9um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,89.373,128.785,83.277,-0.187,0.192,209865400,1629581,GOOD,,,0.0um,PART3,45,200,60,230,60,170,0.18,0.18,
1:,92.233,116.129,95.308,0.960,-0.684,126616200,1090305,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18,
1:,93.844,117.794,95.602,0.603,-0.329,128827300,1093665,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18,
1:,97.119,119.795,97.285,0.445,-0.046,133323200,1112928,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18,
1:,82.640,106.681,92.958,0.802,-0.903,113446300,1063421,GOOD,,,0.0um,PART4,45,200,60,230,60,170,0.18,0.18,
1:,98.578,133.952,88.311,0.663,-4.600,45661090,340878,GOOD,,,77.6um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,114.321,145.596,94.223,0.464,-9.442,52953330,363701,GOOD,,,83.1um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,112.628,135.934,99.426,0.443,-17.536,52169360,383784,GOOD,,,110.9um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,100.969,131.211,92.342,0.597,-2.765,46768680,356438,GOOD,,,53.7um,PART0,45,200,60,230,60,170,0.18,0.18,
1:C80_02,77.006,118.351,78.079,1.256,0.370,44327330,374541,GOOD,1,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:,103.576,144.046,86.285,0.849,-6.162,47976060,333061,GOOD,,,70.2um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,112.945,141.141,96.028,-0.841,-10.713,52315970,370666,GOOD,,,63.3um,PART0,45,200,60,230,60,170,0.18,0.18,
1:X160_02,55.753,139.969,71.699,0.510,0.009,320626800,2290704,GOOD,13,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X160_02,55.038,140.608,70.457,0.567,0.206,316512600,2251035,GOOD,5,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X160_02,57.409,144.624,71.451,-0.439,-0.251,330147500,2282794,GOOD,17,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X160_02,60.051,149.561,72.272,0.516,0.271,345340800,2309035,GOOD,15,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X160_02,56.228,142.637,70.956,0.511,0.367,323356700,2266989,GOOD,11,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X160_02,55.234,138.924,71.565,0.622,0.106,317639300,2286427,GOOD,9,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X160_02,54.668,139.085,70.750,0.439,-0.154,314384900,2260381,GOOD,7,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X160_02,58.640,146.830,71.887,-0.359,-0.311,337226000,2296716,GOOD,1,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X160_02,56.523,143.986,70.661,-0.408,-0.053,325054400,2257546,GOOD,3,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_02,55.018,137.371,72.091,-1.279,-0.182,316396900,2303232,GOOD,21,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_02,56.229,140.717,71.926,1.464,0.017,323363700,2297977,GOOD,13,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_02,54.967,137.805,71.798,0.456,0.376,316106900,2293873,GOOD,11,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_02,56.570,141.199,72.115,0.573,-0.038,325321200,2304000,GOOD,3,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_02,58.897,145.074,73.077,0.629,0.324,338708200,2334727,GOOD,1,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_02,58.623,145.346,72.600,-1.115,0.183,337130000,2319502,GOOD,19,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_02,55.320,139.398,71.433,1.580,0.539,318137300,2282216,GOOD,17,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_02,54.913,138.352,71.444,1.366,0.277,315796300,2282564,GOOD,15,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_02,52.410,132.389,71.258,0.471,0.117,301399400,2276628,GOOD,9,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_02,54.983,137.873,71.783,0.596,0.478,316198000,2293406,GOOD,7,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:X171_02,55.110,138.352,71.701,0.427,0.220,316930700,2290763,GOOD,5,,0.0um,,45,210,60,270,50,170,0.18,0.25,
1:,111.973,134.878,99.621,0.625,-16.553,51865610,384537,GOOD,,,91.3um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,94.338,121.132,93.456,0.781,-2.754,43697120,360740,GOOD,,,52.9um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,97.043,122.896,94.757,0.082,-2.087,28630200,232963,GOOD,,,31.9um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,94.698,126.063,90.144,-0.133,-2.865,27938350,221622,GOOD,,,67.6um,PART6,45,200,60,230,60,170,0.18,0.18,
1:,102.261,110.122,111.433,-0.477,-5.337,47366960,430131,GOOD,,,101.4um,PART0,45,200,60,230,60,170,0.18,0.18,
1:,106.424,124.059,102.942,-0.431,-7.931,49295630,397356,GOOD,,,67.2um,PART0,45,200,60,230,60,170,0.18,0.18,
1:V901_02,84.722,108.624,93.595,0.306,0.287,422512600,3889700,GOOD,K,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:V901_02,84.064,107.713,93.653,0.434,-0.630,419231400,3892115,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18,
1:H15_02,101.934,132.090,92.604,-1.525,-2.787,62496840,473140,GOOD,A,,0.0um,,45,200,60,230,60,170,0.18,0.18,
